Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
11178.350000	3686.756000	0.492822	30.013560
11178.486000	3687.059000	0.493336	30.012189
11178.612000	3687.221000	0.493206	30.008087
11178.748000	3687.565000	0.493367	30.006538
11178.884000	3687.950000	0.493317	30.006123
11179.020000	3687.970000	0.493509	30.004941
11179.186000	3688.699000	0.493409	30.003286
11179.312000	3688.881000	0.493675	30.000282
11179.438000	3689.103000	0.493956	29.999499
11179.574000	3689.144000	0.493875	30.000733
11179.720000	3689.609000	0.493605	30.001020
11179.856000	3689.892000	0.493714	30.002158
11179.982000	3690.297000	0.493430	30.003117
11180.108000	3690.176000	0.494274	30.005250
11180.244000	3690.763000	0.494022	30.005545
11180.380000	3690.783000	0.493759	30.005447
11180.516000	3691.349000	0.493586	30.005495
11180.692000	3691.754000	0.493221	30.002001
11180.848000	3691.977000	0.493516	29.999413
11180.974000	3691.835000	0.494066	29.996313
11181.100000	3692.564000	0.494240	29.991335
11181.236000	3692.705000	0.493865	29.990279
11181.362000	3692.786000	0.494081	29.990825
11181.498000	3693.575000	0.493947	29.989044
11181.634000	3693.616000	0.493109	29.990427
11181.780000	3693.899000	0.493616	29.992541
11181.906000	3694.041000	0.493891	29.994962
11182.042000	3694.243000	0.493208	29.996118
11182.178000	3694.587000	0.493542	29.997418
11182.314000	3694.830000	0.493212	29.997917
11182.450000	3695.012000	0.493519	29.997622
11182.586000	3695.174000	0.494389	29.997494
11182.722000	3695.356000	0.493470	29.997036
11182.848000	3696.044000	0.493924	29.995830
11182.984000	3696.166000	0.493914	29.995239
11183.120000	3696.408000	0.494021	29.994349
11183.256000	3696.469000	0.493269	29.993999
11183.402000	3696.975000	0.493477	29.993822
11183.538000	3696.955000	0.493582	29.995077
11183.664000	3697.319000	0.492509	29.994776
11183.810000	3697.724000	0.492955	29.995988
11183.936000	3697.946000	0.492950	29.995189
11184.072000	3697.805000	0.493800	29.993264
11184.208000	3698.088000	0.493660	29.994683
11184.334000	3698.351000	0.493662	29.995515
11184.460000	3698.877000	0.492994	29.994951
11184.586000	3698.877000	0.493028	29.994243
11184.712000	3699.201000	0.492930	29.989691
11184.848000	3699.343000	0.494108	29.990423
11184.974000	3699.423000	0.493635	29.991546
11185.120000	3699.990000	0.493666	29.992941
11185.246000	3700.051000	0.493439	29.993078
11185.382000	3700.172000	0.493230	29.993161
11185.518000	3700.172000	0.493553	29.993090
11185.664000	3700.982000	0.494161	29.993966
11185.790000	3700.759000	0.493782	29.995973
11185.926000	3701.245000	0.493501	29.995918
11186.062000	3701.508000	0.493266	29.996326
11186.188000	3701.811000	0.492647	29.996061
11186.324000	3702.054000	0.493798	29.994180
11186.460000	3702.135000	0.493804	29.995820
11186.596000	3702.439000	0.493532	29.996223
11186.732000	3702.540000	0.493486	29.995585
11186.868000	3702.641000	0.493962	29.994361
11187.004000	3703.430000	0.493533	29.993038
11187.150000	3703.046000	0.493326	29.991014
11187.276000	3703.633000	0.494118	29.990925
11187.412000	3703.997000	0.494004	29.987087
11187.548000	3704.098000	0.494414	29.986369
11187.674000	3704.179000	0.493977	29.986450
11187.800000	3704.644000	0.494618	29.986447
11187.926000	3704.644000	0.494619	29.984544
11188.052000	3705.110000	0.494349	29.985859
11188.188000	3705.029000	0.494192	29.987243
11188.314000	3705.636000	0.494314	29.989802
11188.460000	3706.020000	0.494565	29.991514
11188.586000	3706.020000	0.494208	29.992475
11188.722000	3706.162000	0.493830	29.992618
11188.858000	3706.708000	0.494370	29.993095
11188.994000	3707.073000	0.494969	29.994437
11189.160000	3707.700000	0.494585	29.995821
11189.286000	3707.417000	0.494041	29.996619
11189.432000	3707.801000	0.494419	29.997478
11189.558000	3708.165000	0.494701	29.996547
11189.684000	3708.226000	0.493960	29.995792
11189.810000	3708.651000	0.494467	29.994932
11189.966000	3708.833000	0.494719	29.993616
11190.102000	3709.460000	0.494065	29.995073
11190.228000	3709.440000	0.494288	29.996058
11190.354000	3709.541000	0.494451	29.996265
11190.490000	3710.007000	0.494304	29.994985
11190.616000	3710.412000	0.494398	29.995892
11190.752000	3710.675000	0.494711	29.997231
11190.908000	3710.998000	0.494656	29.998076
11191.064000	3711.100000	0.494488	29.997022
11191.200000	3711.322000	0.494865	29.994243
11191.336000	3711.889000	0.495003	29.993066
11191.462000	3711.949000	0.495663	29.993217
11191.598000	3712.314000	0.495352	29.992864
11191.734000	3712.698000	0.495218	29.994094
11191.870000	3713.022000	0.494927	29.994595
11192.006000	3713.346000	0.494949	29.995469
11192.152000	3713.791000	0.495149	29.997859
11192.278000	3713.750000	0.495161	29.998211
11192.414000	3714.378000	0.494200	29.997190
11192.560000	3714.560000	0.494865	29.997927
11192.696000	3714.762000	0.494936	29.998125
11192.822000	3715.187000	0.493933	29.998193
11192.958000	3715.248000	0.494582	29.996858
11193.094000	3715.653000	0.494772	29.995828
11193.220000	3716.199000	0.495665	29.994592
11193.356000	3716.158000	0.494869	29.994786
11193.492000	3716.502000	0.495123	29.996307
11193.628000	3717.130000	0.495260	29.998921
11193.764000	3717.231000	0.495353	30.000935
11193.910000	3717.292000	0.495130	30.005429
11194.056000	3717.858000	0.494294	30.006628
11194.182000	3718.081000	0.495010	30.007637
11194.308000	3718.647000	0.494731	30.009357
11194.444000	3718.688000	0.494853	30.008917
11194.580000	3718.809000	0.494544	30.007320
11194.716000	3719.679000	0.494370	30.003716
11194.852000	3720.104000	0.494539	30.004778
11194.998000	3720.165000	0.494391	30.004664
11195.124000	3720.327000	0.493737	30.006300
11195.250000	3720.873000	0.494616	30.007730
11195.406000	3721.197000	0.494062	30.008967
11195.562000	3721.278000	0.494808	30.011211
11195.698000	3721.642000	0.493840	30.013277
11195.834000	3722.270000	0.493776	30.009725
11195.970000	3722.148000	0.493392	30.007069
11196.106000	3722.492000	0.494027	30.002497
11196.242000	3722.816000	0.494060	29.999733
11196.378000	3723.302000	0.493244	29.997930
11196.514000	3723.221000	0.493869	29.996860
11196.680000	3723.362000	0.494263	29.996061
11196.816000	3723.929000	0.494097	29.995009
11196.952000	3724.192000	0.493845	29.995452
11197.088000	3724.637000	0.493835	29.996937
11197.224000	3725.123000	0.494362	29.999003
11197.360000	3725.103000	0.493596	29.999507
11197.496000	3725.285000	0.492941	30.000032
11197.632000	3725.811000	0.494116	29.997801
11197.778000	3725.973000	0.493922	29.998841
11197.904000	3726.438000	0.493741	30.000203
11198.040000	3726.398000	0.493239	29.999648
11198.176000	3726.985000	0.493551	29.998953
11198.312000	3726.964000	0.493356	29.995319
11198.448000	3727.389000	0.493557	29.993773
11198.584000	3727.693000	0.493520	29.992800
11198.720000	3727.915000	0.493022	29.991329
11198.856000	3728.158000	0.492755	29.989630
11198.992000	3728.482000	0.493381	29.988722
11199.118000	3728.806000	0.493098	29.987915
11199.254000	3729.312000	0.492978	29.990374
11199.400000	3729.433000	0.493299	29.993450
11199.536000	3729.514000	0.492881	29.994618
11199.672000	3730.020000	0.493516	29.996018
11199.808000	3730.202000	0.493066	29.996858
11199.934000	3730.344000	0.492768	29.996626
11200.070000	3730.587000	0.492723	29.996981
11200.206000	3731.173000	0.492252	29.995952
11200.342000	3731.254000	0.493087	29.993798
11200.478000	3731.720000	0.493027	29.993048
11200.614000	3731.780000	0.493106	29.991019
11200.750000	3732.084000	0.492777	29.990535
11200.906000	3732.468000	0.492492	29.992597
11201.032000	3732.570000	0.492378	29.992742
11201.158000	3732.995000	0.493059	29.991811
11201.304000	3733.055000	0.492819	29.991623
11201.430000	3733.541000	0.493026	29.991693
11201.566000	3733.521000	0.492151	29.994039
11201.692000	3733.764000	0.491924	29.994064
11201.828000	3734.452000	0.492015	29.995226
11201.964000	3734.634000	0.492407	29.996408
11202.100000	3734.674000	0.492781	30.001365
11202.246000	3734.877000	0.491843	30.003932
11202.382000	3735.180000	0.491998	30.006644
11202.508000	3735.868000	0.491848	30.009410
11202.654000	3735.990000	0.491586	30.010200
11202.810000	3735.848000	0.491464	30.009684
11202.936000	3736.232000	0.491131	30.010288
11203.062000	3736.556000	0.491608	30.009013
11203.188000	3736.819000	0.491254	30.007751
11203.324000	3737.305000	0.491418	30.003143
11203.450000	3737.426000	0.491357	30.002303
11203.586000	3737.952000	0.491606	30.003894
11203.742000	3738.519000	0.491814	30.004646
11203.878000	3738.236000	0.491609	30.004297
11204.004000	3738.600000	0.491229	30.006153
11204.150000	3738.701000	0.491504	30.003460
11204.276000	3738.903000	0.491623	30.000102
11204.402000	3739.328000	0.492606	29.996081
11204.538000	3739.511000	0.491758	29.993036
11204.674000	3739.794000	0.491904	29.990367
11204.810000	3739.935000	0.492248	29.986340
11204.936000	3740.320000	0.491196	29.985169
11205.072000	3740.563000	0.492274	29.984320
11205.208000	3740.968000	0.491917	29.988245
11205.344000	3741.190000	0.491301	29.989016
11205.480000	3741.676000	0.491573	29.990719
11205.616000	3741.777000	0.491132	29.991240
11205.772000	3742.263000	0.491901	29.991665
11205.908000	3742.566000	0.491961	29.987702
11206.034000	3742.647000	0.492415	29.988691
11206.180000	3742.849000	0.492035	29.989792
11206.326000	3743.376000	0.491501	29.990156
11206.462000	3743.396000	0.491591	29.989467
11206.598000	3743.659000	0.491394	29.988011
11206.734000	3744.205000	0.491732	29.988242
11206.870000	3744.225000	0.490975	29.988377
11207.006000	3744.772000	0.491322	29.990033
11207.142000	3744.913000	0.491404	29.989744
11207.278000	3744.994000	0.492011	29.989676
11207.414000	3745.480000	0.491763	29.990740
11207.550000	3745.561000	0.491843	29.994306
11207.686000	3745.804000	0.492399	29.993805
11207.832000	3746.532000	0.491783	29.999135
11207.958000	3746.613000	0.490449	30.001577
11208.084000	3746.634000	0.490372	29.999667
11208.230000	3747.018000	0.491389	30.001632
11208.356000	3747.038000	0.491938	30.004428
11208.492000	3747.443000	0.491177	30.006641
11208.628000	3747.888000	0.491174	30.005821
11208.774000	3748.232000	0.491562	30.003392
11208.900000	3748.212000	0.490549	30.002154
11209.037000	3748.637000	0.491239	30.001659
11209.172000	3748.880000	0.491204	30.002514
11209.308000	3748.940000	0.491863	29.997882
11209.444000	3749.163000	0.491793	29.996722
11209.570000	3749.345000	0.491161	29.999212
11209.706000	3749.891000	0.490337	30.001784
11209.842000	3749.972000	0.490629	30.002358
11209.978000	3750.155000	0.491197	30.003228
11210.114000	3750.458000	0.491312	30.001340
11210.260000	3751.085000	0.490600	30.003955
11210.396000	3750.964000	0.491132	30.004775
11210.522000	3751.348000	0.491102	30.003412
11210.658000	3751.571000	0.490988	30.001531
11210.804000	3751.834000	0.491786	30.001239
11210.930000	3752.279000	0.490770	29.999075
11211.066000	3752.401000	0.491201	29.998264
11211.202000	3752.482000	0.491218	29.997306
11211.328000	3753.433000	0.490703	29.994550
11211.464000	3753.534000	0.491067	29.994167
11211.600000	3753.858000	0.491526	29.991820
11211.746000	3754.060000	0.491278	29.991831
11211.902000	3754.101000	0.491331	29.990936
11212.028000	3754.647000	0.491282	29.992392
11212.154000	3754.789000	0.491067	29.993660
11212.300000	3754.950000	0.491432	29.994275
11212.426000	3755.294000	0.491698	29.993216
11212.562000	3755.659000	0.490930	29.994838
11212.688000	3755.841000	0.491256	29.995555
11212.824000	3756.144000	0.491088	29.992610
11212.960000	3756.225000	0.490507	29.991506
11213.086000	3756.711000	0.491639	29.989779
11213.232000	3757.055000	0.491836	29.988481
11213.358000	3756.792000	0.491616	29.988181
11213.494000	3757.601000	0.490400	29.987600
11213.640000	3757.864000	0.490900	29.987178
11213.776000	3758.208000	0.491616	29.987283
11213.902000	3757.986000	0.491465	29.987278
11214.038000	3758.755000	0.491059	29.987777
11214.174000	3758.735000	0.491139	29.987551
11214.310000	3759.079000	0.491251	29.988541
11214.446000	3759.483000	0.491548	29.988730
11214.582000	3759.281000	0.490874	29.988418
11214.718000	3760.131000	0.491066	29.988225
11214.854000	3759.989000	0.490573	29.990226
11214.990000	3760.576000	0.490712	29.990790
11215.126000	3761.082000	0.490351	29.990881
11215.272000	3760.981000	0.491027	29.990998
11215.408000	3761.082000	0.491038	29.988476
11215.534000	3761.790000	0.490801	29.988018
11215.670000	3761.871000	0.490343	29.988210
11215.806000	3761.871000	0.490918	29.987858
11215.932000	3762.539000	0.490320	29.988434
11216.068000	3762.559000	0.491012	29.988806
11216.204000	3763.186000	0.490391	29.984844
11216.350000	3763.025000	0.490828	29.986746
11216.476000	3763.409000	0.490818	29.987309
11216.612000	3764.057000	0.490831	29.985783
11216.768000	3763.874000	0.490556	29.986414
11216.894000	3764.198000	0.490891	29.986693
11217.030000	3764.643000	0.491103	29.984626
11217.166000	3764.623000	0.490556	29.986557
11217.302000	3764.906000	0.490775	29.986992
11217.428000	3765.392000	0.491158	29.986808
11217.564000	3765.574000	0.490588	29.986957
11217.690000	3765.716000	0.491392	29.989309
11217.826000	3766.080000	0.490747	29.990405
11217.962000	3766.242000	0.490625	29.992729
11218.098000	3766.222000	0.490859	29.994237
11218.234000	3767.153000	0.490175	29.995400
11218.370000	3766.950000	0.490352	29.994935
11218.506000	3767.274000	0.490209	29.996433
11218.652000	3767.557000	0.490344	29.996227
11218.798000	3767.638000	0.490440	29.996069
11218.924000	3768.286000	0.490797	29.994220
11219.060000	3768.407000	0.490462	29.993918
11219.186000	3768.954000	0.490618	29.994585
11219.322000	3769.156000	0.490108	29.994543
11219.448000	3769.459000	0.490809	29.994411
11219.584000	3769.520000	0.490373	29.994490
11219.730000	3770.006000	0.491152	29.995173
11219.866000	3770.330000	0.490810	29.994304
11219.992000	3770.633000	0.490875	29.990986
11220.148000	3770.997000	0.490189	29.991306
11220.304000	3771.281000	0.490378	29.990383
11220.440000	3771.584000	0.490626	29.990259
11220.576000	3771.604000	0.490688	29.990023
11220.712000	3772.110000	0.490866	29.986811
11220.858000	3772.353000	0.490461	29.988185
11220.984000	3772.272000	0.490281	29.988690
11221.110000	3773.021000	0.490266	29.988502
11221.246000	3773.203000	0.490503	29.987944
11221.392000	3773.284000	0.490351	29.986957
11221.528000	3773.588000	0.490275	29.985908
11221.654000	3773.709000	0.490158	29.985023
11221.800000	3773.830000	0.489899	29.983670
11221.926000	3774.397000	0.490725	29.984892
11222.062000	3774.417000	0.489479	29.983831
11222.198000	3774.822000	0.489915	29.984786
11222.334000	3775.328000	0.490356	29.983537
11222.470000	3775.449000	0.490631	29.985021
11222.606000	3775.287000	0.490466	29.985862
11222.742000	3775.975000	0.490258	29.988909
11222.888000	3775.996000	0.490533	29.988439
11223.014000	3775.975000	0.490338	29.986866
11223.140000	3776.623000	0.490050	29.987158
11223.276000	3776.502000	0.490459	29.986504
11223.412000	3777.250000	0.490027	29.986313
11223.548000	3777.109000	0.490692	29.985109
11223.684000	3777.392000	0.491098	29.984565
11223.830000	3777.878000	0.490605	29.983555
11223.956000	3778.242000	0.490449	29.984668
11224.092000	3778.141000	0.491068	29.985856
11224.228000	3779.031000	0.490675	29.985646
11224.364000	3778.687000	0.490385	29.986954
11224.500000	3779.456000	0.490048	29.985798
11224.646000	3779.699000	0.490241	29.986500
11224.772000	3779.921000	0.490448	29.986514
11224.898000	3780.063000	0.490232	29.986905
11225.035000	3780.488000	0.491101	29.984957
11225.171000	3780.609000	0.490497	29.982984
11225.327000	3781.237000	0.490762	29.981960
11225.463000	3781.399000	0.490173	29.983044
11225.589000	3781.500000	0.490732	29.983463
11225.715000	3781.682000	0.490444	29.982699
11225.851000	3782.066000	0.490621	29.982370
11225.987000	3782.309000	0.491505	29.982499
11226.113000	3782.795000	0.490545	29.984264
11226.259000	3782.815000	0.490806	29.984402
11226.395000	3783.382000	0.490803	29.985539
11226.531000	3783.483000	0.490970	29.985738
11226.667000	3783.705000	0.490648	29.984803
11226.803000	3784.049000	0.490503	29.985496
11226.929000	3784.333000	0.490679	29.986115
11227.065000	3784.495000	0.490511	29.986982
11227.201000	3785.041000	0.490380	29.986829
11227.357000	3785.122000	0.490715	29.987026
11227.493000	3785.345000	0.490517	29.985508
11227.649000	3785.426000	0.490721	29.984735
11227.775000	3785.547000	0.491093	29.983102
11227.921000	3786.033000	0.490420	29.983713
11228.047000	3786.316000	0.490405	29.983553
11228.183000	3786.518000	0.490216	29.984591
11228.319000	3787.004000	0.490102	29.984737
11228.455000	3787.024000	0.490080	29.984990
11228.591000	3787.226000	0.490009	29.986766
11228.727000	3787.773000	0.491065	29.990850
11228.863000	3787.571000	0.489904	29.991451
11228.999000	3788.279000	0.490233	29.991149
11229.145000	3788.441000	0.490165	29.989868
11229.281000	3788.643000	0.489703	29.990357
11229.417000	3789.108000	0.489859	29.992105
11229.543000	3789.129000	0.489514	29.993391
11229.679000	3789.311000	0.489583	29.993808
11229.805000	3789.614000	0.489728	29.993124
11229.941000	3789.817000	0.489589	29.993495
11230.077000	3790.100000	0.489370	29.994099
11230.213000	3790.404000	0.489960	29.993870
11230.360000	3790.464000	0.489669	29.994214
11230.516000	3790.768000	0.490088	29.993984
11230.652000	3790.930000	0.489685	29.994265
11230.778000	3791.172000	0.489860	29.992992
11230.914000	3791.334000	0.490234	29.991227
11231.050000	3791.678000	0.490503	29.991944
11231.176000	3791.901000	0.490702	29.992427
11231.302000	3792.488000	0.489936	29.994914
11231.448000	3792.710000	0.490235	29.996066
11231.574000	3792.650000	0.490919	29.996850
11231.710000	3792.852000	0.490438	29.997386
