Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11689.140000	8841.005000	0.606425	19.966176
11689.150000	8841.125000	0.606101	19.964123
11689.160000	8841.060000	0.605742	19.969536
11689.170000	8841.336000	0.606194	19.972497
11689.180000	8841.484000	0.606612	19.961766
11689.190000	8841.455000	0.606392	19.965032
11689.200000	8841.712000	0.606733	19.966397
11689.210000	8841.708000	0.606550	19.966705
11689.220000	8841.591000	0.606299	19.971185
11689.230000	8841.927000	0.607162	19.966357
11689.240000	8841.924000	0.607454	19.962519
11689.250000	8842.165000	0.607895	19.965445
11689.260000	8842.734000	0.607622	19.973260
11689.270000	8842.384000	0.606374	19.965843
11689.280000	8842.083000	0.605896	19.963178
11689.290000	8842.383000	0.606818	19.969508
11689.300000	8842.585000	0.607981	19.964624
11689.310000	8842.949000	0.607914	19.967948
11689.320000	8842.854000	0.607460	19.963284
11689.330000	8842.668000	0.607108	19.965874
11689.340000	8843.057000	0.607756	19.967931
11689.350000	8843.396000	0.607757	19.972120
11689.360000	8843.227000	0.607208	19.959534
11689.370000	8843.245000	0.606431	19.969738
11689.380000	8843.217000	0.606931	19.965353
11689.390000	8843.739000	0.607736	19.965730
11689.400000	8843.674000	0.607012	19.970834
11689.410000	8843.845000	0.606878	19.965293
11689.420000	8843.793000	0.606395	19.963446
11689.430000	8843.720000	0.606368	19.970290
11689.440000	8844.023000	0.607198	19.966234
11689.450000	8844.184000	0.607442	19.967872
11689.460000	8844.215000	0.607278	19.965645
11689.470000	8844.491000	0.607248	19.961679
11689.480000	8844.208000	0.606574	19.971303
11689.490000	8844.683000	0.607238	19.968218
11689.500000	8844.649000	0.606860	19.968416
11689.510000	8844.821000	0.606886	19.958133
11689.520000	8844.830000	0.606203	19.973497
11689.530000	8844.758000	0.606721	19.964463
11689.540000	8844.971000	0.607403	19.962415
11689.550000	8845.455000	0.607756	19.968483
11689.560000	8845.264000	0.606510	19.971639
11689.570000	8845.092000	0.606138	19.966279
11689.580000	8845.604000	0.606674	19.961728
11689.590000	8845.490000	0.606237	19.969622
11689.600000	8845.447000	0.606695	19.964633
11689.610000	8845.676000	0.607338	19.965459
11689.620000	8845.792000	0.607612	19.967384
11689.630000	8845.735000	0.608002	19.970167
11689.640000	8846.018000	0.608696	19.967835
11689.650000	8846.254000	0.608884	19.963437
11689.660000	8846.535000	0.608118	19.972379
11689.670000	8846.265000	0.607060	19.967782
11689.680000	8846.358000	0.607204	19.961200
11689.690000	8846.578000	0.607076	19.966839
11689.700000	8846.542000	0.606719	19.965330
11689.710000	8846.630000	0.606984	19.969213
11689.720000	8847.066000	0.607915	19.966424
11689.730000	8846.806000	0.607257	19.961761
11689.740000	8846.924000	0.606887	19.969574
11689.750000	8847.079000	0.607250	19.970895
11689.760000	8847.052000	0.607805	19.964761
11689.770000	8847.353000	0.608356	19.966363
11689.780000	8847.620000	0.608355	19.969230
11689.790000	8847.622000	0.607609	19.966725
11689.800000	8847.635000	0.607236	19.964908
11689.810000	8847.884000	0.606831	19.966220
11689.820000	8847.776000	0.606231	19.969951
11689.830000	8847.566000	0.606572	19.966007
11689.840000	8848.439000	0.607951	19.965603
11689.850000	8848.205000	0.607094	19.964856
11689.860000	8848.147000	0.606418	19.970285
11689.870000	8848.053000	0.606762	19.963361
11689.880000	8848.441000	0.607247	19.972098
11689.890000	8848.568000	0.607755	19.965135
11689.900000	8848.557000	0.607502	19.968891
11689.910000	8849.045000	0.607777	19.964783
11689.920000	8848.723000	0.606799	19.972046
11689.930000	8848.811000	0.606908	19.963813
11689.940000	8849.152000	0.607666	19.963320
11689.950000	8849.441000	0.607150	19.971328
11689.960000	8849.163000	0.606206	19.964395
11689.970000	8849.221000	0.606147	19.962807
11689.980000	8849.478000	0.606371	19.969993
11689.990000	8849.555000	0.606293	19.966727
11690.000000	8849.254000	0.606251	19.964951
11690.010000	8849.724000	0.607203	19.971179
11690.020000	8850.032000	0.607843	19.961595
11690.030000	8849.840000	0.607330	19.967442
11690.040000	8849.955000	0.607261	19.969549
11690.050000	8850.285000	0.607523	19.966288
11690.060000	8850.052000	0.607277	19.968165
11690.070000	8850.407000	0.608103	19.963524
11690.080000	8850.494000	0.607577	19.964367
11690.090000	8850.472000	0.607198	19.969595
11690.100000	8850.800000	0.607663	19.968906
11690.110000	8850.523000	0.606867	19.968930
11690.120000	8850.679000	0.607310	19.965672
11690.130000	8850.656000	0.608345	19.965335
11690.140000	8851.299000	0.609448	19.964085
11690.150000	8851.262000	0.608513	19.972560
11690.160000	8851.393000	0.607992	19.965105
11690.170000	8851.189000	0.607145	19.970157
11690.180000	8851.617000	0.607648	19.962494
11690.190000	8851.257000	0.607262	19.970352
11690.200000	8851.218000	0.607805	19.965026
11690.210000	8851.689000	0.609530	19.968638
11690.220000	8851.966000	0.610192	19.966323
11690.230000	8852.198000	0.609596	19.964717
11690.240000	8852.014000	0.608470	19.970689
11690.250000	8852.062000	0.608267	19.963323
11690.260000	8852.350000	0.607996	19.968529
11690.270000	8852.327000	0.608037	19.964161
11690.280000	8852.213000	0.607727	19.969673
11690.290000	8852.585000	0.608506	19.965109
11690.300000	8852.743000	0.608171	19.966904
11690.310000	8852.859000	0.608094	19.966489
11690.320000	8853.038000	0.607308	19.966684
11690.330000	8852.999000	0.606506	19.965098
11690.340000	8852.911000	0.606145	19.970396
11690.350000	8853.304000	0.606349	19.963574
11690.360000	8852.928000	0.605861	19.967791
11690.370000	8853.071000	0.606941	19.968986
11690.380000	8853.723000	0.608411	19.959497
11690.390000	8853.757000	0.607294	19.969612
11690.400000	8853.517000	0.606527	19.967983
11690.410000	8853.761000	0.606629	19.967837
11690.420000	8853.893000	0.606269	19.967738
11690.430000	8853.735000	0.606083	19.966535
11690.440000	8854.250000	0.606971	19.964072
11690.450000	8853.933000	0.606737	19.965944
11690.460000	8854.020000	0.606861	19.969215
11690.470000	8854.365000	0.608210	19.964441
11690.480000	8854.669000	0.607654	19.971435
11690.490000	8854.440000	0.607121	19.964818
11690.500000	8854.492000	0.607380	19.962369
11690.510000	8854.553000	0.607603	19.967422
11690.520000	8854.776000	0.608797	19.970667
11690.530000	8855.179000	0.609023	19.965301
11690.540000	8855.043000	0.608285	19.968898
11690.550000	8855.010000	0.607838	19.967623
11690.560000	8855.239000	0.608281	19.961896
11690.570000	8855.637000	0.607871	19.972091
11690.580000	8855.302000	0.607414	19.965147
11690.590000	8855.255000	0.607218	19.967662
11690.600000	8855.674000	0.608300	19.968465
11690.610000	8855.875000	0.608546	19.966710
11690.620000	8856.071000	0.607837	19.964468
11690.630000	8855.765000	0.606991	19.968685
11690.640000	8855.926000	0.607086	19.966708
11690.650000	8856.289000	0.607674	19.966447
11690.660000	8856.143000	0.607177	19.966982
11690.670000	8856.003000	0.607330	19.966300
11690.680000	8856.358000	0.608719	19.965630
11690.690000	8856.765000	0.609074	19.971092
11690.700000	8856.706000	0.608577	19.962681
11690.710000	8856.973000	0.607728	19.972440
11690.720000	8857.045000	0.607262	19.962136
11690.730000	8856.928000	0.606025	19.967360
11690.740000	8857.044000	0.605885	19.966997
11690.750000	8856.950000	0.605794	19.966813
11690.760000	8857.021000	0.606325	19.965894
11690.770000	8857.210000	0.607438	19.965905
11690.780000	8857.613000	0.607712	19.967864
11690.790000	8857.474000	0.607422	19.968212
11690.800000	8857.730000	0.607087	19.964702
11690.810000	8857.674000	0.606949	19.970485
11690.820000	8857.323000	0.607239	19.961842
11690.830000	8858.156000	0.608905	19.969718
11690.840000	8858.371000	0.608514	19.967472
11690.850000	8858.425000	0.607200	19.967823
11690.860000	8858.216000	0.606019	19.970057
11690.870000	8857.876000	0.606154	19.964548
11690.880000	8858.521000	0.607400	19.962530
11690.890000	8858.870000	0.607062	19.970981
11690.900000	8858.680000	0.605980	19.963003
11690.910000	8858.291000	0.605541	19.969965
11690.920000	8858.863000	0.607216	19.960754
11690.930000	8858.812000	0.607629	19.969819
11690.940000	8859.122000	0.607522	19.968520
11690.950000	8859.052000	0.607697	19.965435
11690.960000	8858.998000	0.607669	19.968756
11690.970000	8859.397000	0.608505	19.966704
11690.980000	8859.381000	0.608339	19.965791
11690.990000	8859.855000	0.608345	19.967160
11691.000000	8859.490000	0.607739	19.965532
11691.010000	8859.761000	0.607708	19.967354
11691.020000	8859.701000	0.607496	19.971420
11691.030000	8859.783000	0.607904	19.966272
11691.040000	8860.069000	0.608636	19.962238
11691.050000	8860.175000	0.608262	19.970099
11691.060000	8860.103000	0.607635	19.969606
11691.070000	8860.468000	0.608304	19.963955
11691.080000	8860.683000	0.608026	19.964957
11691.090000	8860.497000	0.607035	19.970172
11691.100000	8860.552000	0.607015	19.968371
11691.110000	8860.824000	0.607435	19.961650
11691.120000	8860.721000	0.606679	19.971506
11691.130000	8860.737000	0.607061	19.968272
11691.140000	8861.364000	0.608174	19.961556
11691.150000	8861.305000	0.607024	19.970523
11691.160000	8861.041000	0.606047	19.969875
11691.170000	8861.076000	0.606745	19.959962
11691.180000	8861.528000	0.607425	19.968919
11691.190000	8861.659000	0.607622	19.971094
11691.200000	8861.738000	0.607208	19.964595
11691.210000	8861.732000	0.606543	19.966773
11691.220000	8861.892000	0.606763	19.968484
11691.230000	8861.607000	0.606325	19.962391
11691.240000	8862.164000	0.606826	19.973005
11691.250000	8862.266000	0.607387	19.963625
11691.260000	8862.430000	0.606595	19.962016
11691.270000	8862.009000	0.605887	19.972426
11691.280000	8862.284000	0.606878	19.963244
11691.290000	8862.515000	0.607777	19.966930
11691.300000	8862.848000	0.607668	19.968328
11691.310000	8862.618000	0.607166	19.970454
11691.320000	8862.930000	0.607462	19.960988
11691.330000	8862.760000	0.606773	19.974557
11691.340000	8862.931000	0.607678	19.961650
11691.350000	8863.325000	0.607934	19.974199
11691.360000	8863.134000	0.607747	19.963275
11691.370000	8863.179000	0.607652	19.965291
11691.380000	8863.489000	0.608371	19.969280
11691.390000	8863.491000	0.608445	19.966589
11691.400000	8863.646000	0.607967	19.966882
11691.410000	8863.664000	0.607812	19.968297
11691.420000	8863.939000	0.608318	19.962110
11691.430000	8863.853000	0.607696	19.971739
11691.440000	8863.916000	0.608070	19.966218
11691.450000	8863.928000	0.608110	19.968262
11691.460000	8864.513000	0.609205	19.964901
11691.470000	8864.469000	0.608408	19.962912
11691.480000	8864.500000	0.607367	19.970186
11691.490000	8864.608000	0.606814	19.966451
11691.500000	8864.640000	0.606664	19.964833
11691.510000	8864.952000	0.606294	19.966748
11691.520000	8864.282000	0.605446	19.971794
11691.530000	8864.760000	0.607666	19.959287
11691.540000	8865.274000	0.608284	19.971191
11691.550000	8864.997000	0.607483	19.969358
11691.560000	8865.476000	0.607985	19.961395
11691.570000	8865.143000	0.607160	19.968027
11691.580000	8865.264000	0.607509	19.969878
11691.590000	8865.750000	0.608194	19.966202
11691.600000	8865.972000	0.607721	19.965726
11691.610000	8865.816000	0.606593	19.968309
11691.620000	8865.691000	0.606228	19.964257
11691.630000	8865.719000	0.606102	19.969432
11691.640000	8865.820000	0.606893	19.969119
11691.650000	8866.186000	0.608119	19.964917
11691.660000	8866.328000	0.607793	19.966337
11691.670000	8866.538000	0.607465	19.965377
11691.680000	8866.241000	0.606939	19.968056
11691.690000	8866.404000	0.607319	19.964889
11691.700000	8866.512000	0.607549	19.971191
11691.710000	8867.015000	0.608598	19.967657
11691.720000	8866.943000	0.607814	19.966355
11691.730000	8867.041000	0.607142	19.968695
11691.740000	8867.072000	0.606617	19.963123
11691.750000	8866.767000	0.606165	19.970161
11691.760000	8867.194000	0.607496	19.965498
11691.770000	8867.530000	0.607913	19.966667
11691.780000	8867.752000	0.607255	19.965156
11691.790000	8867.357000	0.606359	19.967010
11691.800000	8867.520000	0.606570	19.963121
11691.810000	8867.672000	0.606491	19.973146
11691.820000	8867.761000	0.607430	19.961311
11691.830000	8867.830000	0.607350	19.972959
11691.840000	8867.890000	0.607955	19.964368
11691.850000	8868.363000	0.608615	19.969200
11691.860000	8868.505000	0.608040	19.962521
11691.870000	8868.202000	0.606919	19.971003
11691.880000	8868.432000	0.606949	19.964801
11691.890000	8868.557000	0.606984	19.965356
11691.900000	8868.232000	0.606500	19.969344
11691.910000	8868.764000	0.608444	19.966140
11691.920000	8869.227000	0.608707	19.966893
11691.930000	8868.822000	0.607206	19.968108
11691.940000	8868.951000	0.607353	19.964558
11691.950000	8869.045000	0.607497	19.969481
11691.960000	8869.148000	0.607962	19.967019
11691.970000	8869.404000	0.608362	19.969755
11691.980000	8869.504000	0.608311	19.965543
11691.990000	8869.308000	0.607994	19.966761
11692.000000	8869.572000	0.608701	19.964159
11692.010000	8869.931000	0.609262	19.964765
11692.020000	8870.143000	0.608228	19.970105
11692.030000	8869.907000	0.607180	19.965337
11692.040000	8870.034000	0.606763	19.971463
11692.050000	8870.129000	0.606882	19.962400
11692.060000	8870.132000	0.606716	19.968463
11692.070000	8870.185000	0.606790	19.968255
11692.080000	8870.347000	0.607663	19.968740
11692.090000	8870.709000	0.608229	19.962597
11692.100000	8870.783000	0.607476	19.965720
11692.110000	8870.689000	0.606793	19.971771
11692.120000	8870.810000	0.607263	19.963583
11692.130000	8870.988000	0.606829	19.963945
11692.140000	8870.807000	0.606592	19.968592
11692.150000	8871.097000	0.607583	19.965799
11692.160000	8871.556000	0.607800	19.970591
11692.170000	8871.209000	0.607042	19.964817
11692.180000	8871.211000	0.607274	19.968076
11692.190000	8871.615000	0.608113	19.966522
11692.200000	8871.696000	0.607755	19.964425
11692.210000	8871.601000	0.607720	19.964189
11692.220000	8871.848000	0.607787	19.975457
11692.230000	8871.856000	0.608145	19.964149
11692.240000	8872.192000	0.608238	19.964639
11692.250000	8871.932000	0.607582	19.969764
11692.260000	8872.526000	0.607924	19.964938
11692.270000	8872.486000	0.607514	19.966386
11692.280000	8872.513000	0.606785	19.964191
11692.290000	8872.584000	0.606282	19.966504
11692.300000	8872.740000	0.606111	19.968970
11692.310000	8872.697000	0.605579	19.965199
11692.320000	8872.500000	0.605770	19.969369
11692.330000	8872.820000	0.606825	19.963908
11692.340000	8872.939000	0.607268	19.970182
11692.350000	8873.223000	0.608198	19.965422
11692.360000	8873.359000	0.607890	19.963964
11692.370000	8873.250000	0.607292	19.969745
11692.380000	8873.393000	0.607397	19.967144
11692.390000	8873.692000	0.607916	19.962977
11692.400000	8873.563000	0.607120	19.971863
11692.410000	8873.519000	0.607665	19.961909
11692.420000	8873.956000	0.608378	19.969921
11692.430000	8874.123000	0.607981	19.966953
11692.440000	8873.985000	0.607354	19.965777
11692.450000	8874.108000	0.607255	19.967206
11692.460000	8874.246000	0.607328	19.966892
11692.470000	8874.027000	0.607649	19.962664
11692.480000	8874.523000	0.608545	19.971486
11692.490000	8874.527000	0.609336	19.963768
11692.500000	8874.701000	0.608653	19.966913
11692.510000	8874.702000	0.607872	19.973433
11692.520000	8874.920000	0.608454	19.963034
11692.530000	8874.912000	0.608050	19.967641
11692.540000	8875.279000	0.607813	19.961914
11692.550000	8874.759000	0.607007	19.969645
11692.560000	8875.120000	0.607886	19.966240
11692.570000	8875.564000	0.608975	19.964022
11692.580000	8875.415000	0.607821	19.976482
11692.590000	8875.719000	0.607876	19.962965
11692.600000	8875.509000	0.607156	19.964841
11692.610000	8875.570000	0.607347	19.967900
11692.620000	8875.935000	0.607996	19.964864
11692.630000	8875.895000	0.608090	19.970638
11692.640000	8876.152000	0.607798	19.966280
11692.650000	8876.256000	0.607503	19.962671
11692.660000	8876.164000	0.606653	19.970403
11692.670000	8876.245000	0.607091	19.964254
11692.680000	8876.498000	0.607288	19.969045
11692.690000	8876.573000	0.607167	19.963400
11692.700000	8876.761000	0.606834	19.964421
11692.710000	8876.879000	0.606365	19.970811
11692.720000	8876.708000	0.606024	19.966190
11692.730000	8876.480000	0.606174	19.967312
11692.740000	8876.961000	0.607831	19.964425
11692.750000	8877.279000	0.608339	19.968182
11692.760000	8877.217000	0.608501	19.970352
11692.770000	8877.447000	0.608176	19.966069
11692.780000	8877.443000	0.607795	19.965722
11692.790000	8877.793000	0.607493	19.966268
11692.800000	8877.547000	0.606467	19.966393
11692.810000	8877.588000	0.606526	19.968845
11692.820000	8877.546000	0.607286	19.962388
11692.830000	8878.213000	0.608626	19.971232
11692.840000	8878.349000	0.607951	19.969922
11692.850000	8878.015000	0.606741	19.963314
11692.860000	8878.300000	0.606935	19.966079
11692.870000	8878.385000	0.606779	19.967788
11692.880000	8878.388000	0.606218	19.967489
11692.890000	8878.524000	0.606500	19.963835
11692.900000	8878.604000	0.606488	19.967207
11692.910000	8878.646000	0.606507	19.967036
11692.920000	8878.702000	0.607251	19.964371
11692.930000	8879.036000	0.607464	19.971764
11692.940000	8879.099000	0.607041	19.968497
11692.950000	8878.863000	0.607142	19.964546
11692.960000	8879.307000	0.607773	19.971018
11692.970000	8879.183000	0.608114	19.963363
11692.980000	8879.628000	0.608365	19.968997
11692.990000	8879.896000	0.607782	19.969594
11693.000000	8879.757000	0.606748	19.957280
11693.010000	8879.655000	0.605883	19.970226
