Time(s)	Displ(microns)	Friction	Effective_Normal_stress(MPa)
22110.484000	7580.463000	0.500607	30.003628
22110.630000	7580.766000	0.500975	30.002134
22110.756000	7580.665000	0.500921	30.000970
22110.892000	7581.232000	0.501439	30.002363
22111.028000	7581.657000	0.500678	30.001677
22111.174000	7581.677000	0.500507	30.001722
22111.300000	7582.284000	0.500383	30.001325
22111.436000	7582.304000	0.500585	30.000705
22111.572000	7582.567000	0.500318	30.002673
22111.728000	7582.851000	0.500318	30.002597
22111.864000	7582.729000	0.500651	30.000918
22112.000000	7583.478000	0.500173	30.000123
22112.126000	7583.539000	0.500668	30.000776
22112.252000	7583.842000	0.500040	30.001840
22112.378000	7584.125000	0.500579	30.001201
22112.514000	7584.388000	0.500714	30.001885
22112.670000	7584.611000	0.500091	29.998966
22112.826000	7584.834000	0.500499	29.998347
22112.962000	7584.996000	0.501220	29.997273
22113.108000	7585.582000	0.500670	29.992658
22113.234000	7585.805000	0.500707	29.991823
22113.380000	7585.866000	0.501114	29.991350
22113.506000	7586.088000	0.500619	29.992540
22113.632000	7586.432000	0.500697	29.994373
22113.768000	7586.635000	0.500633	29.995789
22113.904000	7586.797000	0.500968	29.998955
22114.040000	7586.958000	0.501343	30.000108
22114.176000	7587.565000	0.500133	30.003075
22114.322000	7587.727000	0.500276	30.006414
22114.448000	7588.051000	0.500608	30.006918
22114.584000	7588.496000	0.500215	30.010534
22114.720000	7588.577000	0.500192	30.012576
22114.866000	7588.861000	0.499707	30.013216
22114.992000	7589.022000	0.500215	30.013231
22115.118000	7589.265000	0.499805	30.011872
22115.264000	7589.346000	0.499915	30.008017
22115.390000	7590.034000	0.500520	30.006827
22115.526000	7590.338000	0.500289	30.003117
22115.662000	7590.156000	0.500408	30.000772
22115.798000	7590.864000	0.500628	29.997243
22115.934000	7590.783000	0.500775	29.997439
22116.070000	7591.107000	0.500955	29.998835
22116.206000	7591.532000	0.500119	30.001101
22116.352000	7592.038000	0.500610	30.000332
22116.488000	7592.119000	0.500466	30.002096
22116.614000	7592.119000	0.501109	30.006058
22116.760000	7592.584000	0.500409	30.008225
22116.886000	7592.867000	0.501125	30.009389
22117.022000	7593.414000	0.500385	30.009647
22117.148000	7593.515000	0.500528	30.011029
22117.284000	7593.839000	0.500709	30.011392
22117.420000	7594.000000	0.500875	30.010584
22117.556000	7594.203000	0.500795	30.008887
22117.692000	7594.648000	0.500158	30.006603
22117.828000	7594.668000	0.499714	30.006959
22117.964000	7594.911000	0.499843	30.006061
22118.110000	7595.376000	0.500343	29.999919
22118.236000	7595.720000	0.500747	29.999610
22118.372000	7595.963000	0.501012	29.998626
22118.508000	7596.348000	0.500627	29.998078
22118.634000	7596.530000	0.501268	29.998141
22118.790000	7597.036000	0.501053	29.996649
22118.916000	7596.995000	0.500807	29.995709
22119.052000	7597.258000	0.501146	29.994826
22119.178000	7597.481000	0.500869	29.995433
22119.314000	7597.623000	0.500345	29.994275
22119.450000	7598.270000	0.500375	29.994610
22119.606000	7598.493000	0.500197	29.993979
22119.732000	7598.938000	0.499739	29.994158
22119.868000	7598.918000	0.500115	29.994221
22119.994000	7599.100000	0.500016	29.995379
22120.120000	7599.788000	0.500082	29.995831
22120.246000	7599.930000	0.500060	29.996946
22120.372000	7599.768000	0.499931	29.998656
22120.498000	7600.415000	0.500853	29.999823
22120.634000	7600.618000	0.500200	30.000405
22120.760000	7600.800000	0.499564	30.001081
22120.896000	7601.225000	0.499837	30.000749
22121.032000	7601.346000	0.500142	30.001598
22121.168000	7601.346000	0.500330	30.002695
22121.304000	7602.095000	0.501010	30.000842
22121.440000	7602.236000	0.500849	30.000522
22121.576000	7602.499000	0.500952	30.001144
22121.702000	7602.864000	0.500315	30.000941
22121.848000	7603.107000	0.499696	30.000746
22121.974000	7603.410000	0.500465	30.000075
22122.110000	7603.633000	0.500192	29.997683
22122.246000	7603.653000	0.500793	29.997892
22122.382000	7603.835000	0.500816	29.997683
22122.518000	7604.139000	0.500666	29.995654
22122.654000	7604.483000	0.500512	29.995814
22122.790000	7604.786000	0.500936	29.997220
22122.926000	7604.928000	0.500472	29.998636
22123.062000	7605.009000	0.499634	30.000853
22123.198000	7605.393000	0.500171	30.003230
22123.344000	7605.859000	0.500336	30.004460
22123.470000	7606.041000	0.501737	30.004264
22123.606000	7606.445000	0.500563	30.008195
22123.732000	7606.709000	0.500599	30.007356
22123.858000	7606.891000	0.500458	30.008749
22124.004000	7607.235000	0.500104	30.010452
22124.140000	7607.660000	0.499523	30.011225
22124.276000	7607.700000	0.500298	30.012110
22124.412000	7607.862000	0.500320	30.012797
22124.558000	7607.943000	0.500492	30.011651
22124.694000	7608.307000	0.500245	30.008749
22124.820000	7608.489000	0.500433	30.003013
22124.956000	7608.894000	0.499770	30.000213
22125.102000	7609.339000	0.500013	29.997446
22125.238000	7608.934000	0.499816	29.994998
22125.364000	7609.622000	0.499848	29.994361
22125.510000	7609.602000	0.500677	29.989767
22125.636000	7609.663000	0.500340	29.989739
22125.772000	7610.472000	0.500462	29.992297
22125.908000	7610.351000	0.500533	29.991728
22126.044000	7610.634000	0.500342	29.991959
22126.180000	7611.181000	0.501544	29.991434
22126.306000	7611.403000	0.500632	29.991795
22126.432000	7611.525000	0.500516	29.992907
22126.558000	7611.525000	0.500373	29.993529
22126.684000	7611.950000	0.500792	29.994310
22126.820000	7612.132000	0.501314	29.993674
22126.976000	7612.334000	0.500602	29.994292
22127.112000	7612.638000	0.500880	29.995480
22127.248000	7612.557000	0.502043	29.997764
22127.384000	7613.568000	0.501433	30.000892
22127.540000	7613.508000	0.501337	30.003774
22127.666000	7613.811000	0.501584	30.005590
22127.792000	7614.014000	0.500977	30.011298
22127.918000	7614.398000	0.501056	30.011910
22128.044000	7614.661000	0.501029	30.011218
22128.170000	7614.621000	0.501495	30.008578
22128.306000	7615.329000	0.501357	30.008694
22128.432000	7615.491000	0.501126	30.007839
22128.568000	7615.936000	0.500916	30.005920
22128.704000	7616.078000	0.501043	30.003237
22128.880000	7616.462000	0.501615	30.000150
22129.036000	7616.604000	0.501965	30.000580
22129.172000	7616.928000	0.501093	30.001765
22129.298000	7617.130000	0.501738	29.998953
22129.424000	7617.433000	0.502092	29.999356
22129.550000	7617.798000	0.501160	29.998901
22129.686000	7618.364000	0.501964	29.997597
22129.822000	7618.445000	0.501639	29.998046
22129.968000	7618.668000	0.501908	29.998015
22130.094000	7618.992000	0.501850	29.999152
22130.230000	7619.295000	0.501925	30.000062
22130.366000	7619.761000	0.501736	30.000055
22130.502000	7619.882000	0.501837	29.996859
22130.638000	7620.449000	0.502200	29.996562
22130.774000	7620.489000	0.501439	29.995779
22130.910000	7620.894000	0.501867	29.995962
22131.066000	7621.197000	0.501949	29.994575
22131.192000	7621.177000	0.501799	29.994384
22131.328000	7621.784000	0.502005	29.994399
22131.454000	7621.764000	0.501951	29.997122
22131.600000	7622.229000	0.501697	30.000354
22131.726000	7622.452000	0.501557	30.002675
22131.852000	7622.654000	0.501306	30.004833
22131.998000	7623.201000	0.501667	30.007537
22132.124000	7623.423000	0.502186	30.009005
22132.260000	7623.039000	0.502207	30.008889
22132.396000	7623.909000	0.501511	30.007830
22132.532000	7624.051000	0.502195	30.006661
22132.668000	7624.415000	0.501392	30.003375
22132.804000	7624.860000	0.501007	30.001838
22132.940000	7625.143000	0.501947	30.001116
22133.066000	7625.224000	0.501720	29.998384
22133.202000	7625.771000	0.501939	29.995998
22133.348000	7625.831000	0.501721	29.994706
22133.494000	7626.216000	0.502076	29.996886
22133.620000	7626.701000	0.501632	29.997445
22133.756000	7626.641000	0.500963	29.998005
22133.882000	7626.924000	0.501498	29.998774
22134.018000	7627.794000	0.502062	30.001720
22134.154000	7627.531000	0.501053	30.004113
22134.290000	7628.199000	0.501114	30.010557
22134.436000	7628.300000	0.501020	30.010562
22134.572000	7628.320000	0.501466	30.010947
22134.698000	7629.008000	0.501771	30.012720
22134.844000	7629.170000	0.501181	30.012040
22135.000000	7629.757000	0.500128	30.010003
22135.136000	7630.202000	0.501019	30.007921
22135.272000	7630.202000	0.500856	30.004684
22135.408000	7630.566000	0.500986	30.002911
22135.554000	7630.789000	0.499867	30.002185
22135.680000	7630.971000	0.500943	30.000259
22135.816000	7631.133000	0.500817	29.999933
22135.962000	7631.518000	0.500609	29.998950
22136.088000	7631.760000	0.500991	30.001523
22136.224000	7631.983000	0.500792	30.002008
22136.360000	7632.206000	0.500555	30.001529
22136.486000	7632.570000	0.500434	30.000952
22136.612000	7633.420000	0.500841	29.999471
22136.738000	7633.197000	0.501073	30.000163
22136.864000	7633.420000	0.500155	29.998870
22137.000000	7633.986000	0.500744	29.998669
22137.126000	7634.168000	0.499688	29.999524
22137.262000	7634.007000	0.500251	29.998752
22137.408000	7634.391000	0.499813	30.000786
22137.544000	7634.674000	0.500445	30.000311
22137.670000	7634.897000	0.501298	30.001962
22137.806000	7635.524000	0.500250	30.002388
22137.942000	7635.322000	0.500485	30.002867
22138.098000	7635.504000	0.500274	30.002003
22138.224000	7636.010000	0.499994	30.002718
22138.370000	7636.212000	0.499686	30.003937
22138.496000	7636.779000	0.500490	30.004285
22138.622000	7636.738000	0.499939	30.003423
22138.758000	7637.204000	0.499185	30.005182
22138.904000	7637.426000	0.499227	30.008686
22139.030000	7637.973000	0.499666	30.010301
22139.156000	7637.932000	0.499900	30.010796
22139.292000	7638.378000	0.499480	30.008984
22139.438000	7638.782000	0.499501	30.006838
22139.574000	7638.843000	0.499904	30.006398
22139.700000	7639.227000	0.499145	30.004539
22139.846000	7639.511000	0.499382	30.002892
22140.002000	7639.652000	0.499467	29.999489
22140.128000	7639.754000	0.499660	29.998274
22140.254000	7639.915000	0.500138	29.997917
22140.380000	7640.320000	0.500448	29.996563
22140.516000	7640.543000	0.499915	29.996767
22140.642000	7640.988000	0.500192	29.998090
22140.778000	7640.867000	0.500159	29.997066
22140.914000	7641.372000	0.500361	29.996458
22141.050000	7641.595000	0.499575	29.997256
22141.186000	7641.878000	0.499620	29.998983
22141.322000	7642.202000	0.499395	29.999027
22141.458000	7642.384000	0.500294	29.998505
22141.604000	7642.748000	0.499766	29.997652
22141.730000	7642.769000	0.499943	29.998407
22141.866000	7642.910000	0.499817	29.998178
22142.002000	7643.396000	0.499834	29.998350
22142.138000	7643.841000	0.499914	29.997117
22142.274000	7643.821000	0.499973	29.996984
22142.410000	7644.246000	0.499980	29.999457
22142.546000	7644.448000	0.499854	30.000978
22142.672000	7644.630000	0.499497	30.001732
22142.818000	7644.914000	0.499526	30.002999
22142.944000	7645.177000	0.499743	30.001448
22143.090000	7645.379000	0.499583	29.999877
22143.216000	7646.128000	0.499661	29.996851
22143.352000	7646.168000	0.499591	29.996630
22143.488000	7646.108000	0.499291	29.995639
22143.624000	7646.533000	0.499922	29.993463
22143.760000	7646.796000	0.499765	29.993935
22143.896000	7647.423000	0.499846	29.995747
22144.032000	7647.443000	0.499740	29.997501
22144.168000	7647.909000	0.500457	29.999695
22144.304000	7648.010000	0.500043	29.998805
22144.440000	7648.253000	0.500325	29.998079
22144.596000	7648.698000	0.499733	29.997490
22144.732000	7649.022000	0.499906	29.998345
22144.868000	7649.123000	0.500088	29.995814
22145.004000	7649.588000	0.499475	29.999017
22145.130000	7649.871000	0.500105	29.998613
22145.256000	7650.094000	0.499965	29.999866
22145.402000	7650.236000	0.499590	30.002555
22145.528000	7650.843000	0.499948	30.002552
22145.664000	7650.782000	0.499636	30.003980
22145.790000	7651.146000	0.499667	30.004308
22145.926000	7651.065000	0.499362	30.002585
22146.062000	7651.753000	0.498742	30.001478
22146.188000	7652.016000	0.500174	29.999718
22146.334000	7652.138000	0.500313	29.999454
22146.460000	7652.279000	0.499452	29.999027
22146.596000	7652.664000	0.499880	29.997502
22146.732000	7652.866000	0.499430	29.996405
22146.868000	7653.190000	0.499543	29.996391
22147.004000	7653.413000	0.500150	29.993415
22147.140000	7653.656000	0.499860	29.994680
22147.276000	7653.959000	0.499433	29.997148
22147.412000	7654.161000	0.500169	29.998015
22147.548000	7654.627000	0.498857	29.999270
22147.674000	7654.627000	0.498536	29.999160
22147.800000	7654.910000	0.498583	29.998545
22147.926000	7655.214000	0.499082	29.998948
22148.052000	7655.477000	0.498893	29.998805
22148.188000	7655.740000	0.499337	29.997297
22148.344000	7656.205000	0.499645	29.996971
22148.470000	7656.266000	0.499992	29.995636
22148.616000	7656.489000	0.499433	29.996279
22148.742000	7656.833000	0.499710	29.997617
22148.868000	7656.853000	0.499235	29.998913
22149.004000	7657.197000	0.499314	30.000775
22149.130000	7657.601000	0.498997	30.000696
22149.266000	7657.925000	0.498925	30.000648
22149.412000	7658.107000	0.499385	30.003218
22149.538000	7658.411000	0.499702	30.002492
22149.684000	7658.290000	0.498604	30.003528
22149.810000	7658.634000	0.498764	30.003925
22149.946000	7659.139000	0.499375	30.003423
22150.092000	7659.281000	0.499743	30.003718
22150.248000	7659.564000	0.499986	30.001851
22150.384000	7659.949000	0.499116	29.999941
22150.520000	7660.414000	0.499806	29.997527
22150.656000	7660.475000	0.499245	29.994431
22150.802000	7660.414000	0.500471	29.995616
22150.938000	7660.981000	0.499665	29.996345
22151.094000	7661.082000	0.499278	29.997934
22151.230000	7661.284000	0.500471	30.000766
22151.366000	7661.426000	0.500236	30.002342
22151.492000	7661.811000	0.499709	30.007164
22151.618000	7661.972000	0.499983	30.008781
22151.744000	7662.033000	0.500317	30.010189
22151.880000	7662.074000	0.500273	30.010574
22152.006000	7662.296000	0.500269	30.010873
22152.142000	7662.478000	0.500060	30.010033
22152.278000	7662.499000	0.500893	30.009002
22152.414000	7663.106000	0.499757	30.007230
22152.550000	7663.692000	0.500425	30.007756
22152.686000	7663.834000	0.500423	30.004930
22152.832000	7664.158000	0.500628	30.003050
22152.958000	7664.482000	0.500080	30.001988
22153.094000	7664.380000	0.500620	30.000324
22153.220000	7665.048000	0.500147	30.001211
22153.356000	7665.008000	0.501023	30.000736
22153.492000	7665.615000	0.501078	29.998865
22153.628000	7666.161000	0.500496	29.998619
22153.774000	7666.445000	0.501438	29.999728
22153.900000	7666.566000	0.500976	30.000243
22154.036000	7666.566000	0.500770	30.001207
22154.172000	7666.890000	0.500937	30.001435
22154.308000	7667.274000	0.500859	29.999772
22154.444000	7667.274000	0.501077	30.001310
22154.590000	7667.861000	0.501497	30.000238
22154.716000	7668.043000	0.501863	29.999114
22154.852000	7668.367000	0.501434	29.999889
22154.978000	7668.569000	0.501245	30.001020
22155.114000	7669.095000	0.501507	30.000366
22155.250000	7669.116000	0.501521	30.000813
22155.386000	7669.541000	0.500593	30.003958
22155.522000	7670.026000	0.501592	30.003336
22155.658000	7670.370000	0.500987	30.005444
22155.794000	7670.896000	0.500706	30.008234
22155.930000	7670.896000	0.501307	30.009393
22156.066000	7671.362000	0.501358	30.011499
22156.212000	7671.726000	0.500417	30.013104
22156.348000	7671.605000	0.501040	30.011942
22156.474000	7672.414000	0.500763	30.012275
22156.610000	7672.414000	0.501170	30.013275
22156.736000	7672.556000	0.500923	30.010104
22156.872000	7672.839000	0.501166	30.008877
22157.008000	7673.203000	0.500624	30.006399
22157.144000	7673.487000	0.500161	30.004742
22157.280000	7673.527000	0.500406	30.003644
22157.416000	7673.750000	0.501717	30.001267
22157.552000	7674.215000	0.500743	30.001755
22157.688000	7674.802000	0.501105	30.002569
22157.834000	7674.640000	0.501079	30.001134
22157.970000	7674.964000	0.500886	30.002404
22158.096000	7675.429000	0.501164	30.000840
22158.242000	7675.449000	0.501102	30.001192
22158.378000	7675.470000	0.501883	30.000947
22158.504000	7676.401000	0.500606	30.003475
22158.640000	7676.016000	0.500638	30.004778
22158.766000	7676.623000	0.501697	30.005599
22158.902000	7676.704000	0.501421	30.006144
22159.038000	7677.190000	0.499765	30.005790
22159.184000	7677.696000	0.500895	30.005841
22159.340000	7677.959000	0.500376	30.006214
22159.466000	7677.999000	0.501534	30.004911
22159.592000	7678.465000	0.501109	30.003420
22159.738000	7678.626000	0.501121	30.001836
22159.864000	7678.930000	0.500941	30.001342
22159.990000	7679.375000	0.500822	30.002487
22160.126000	7679.618000	0.500998	30.002987
22160.262000	7679.861000	0.501001	30.003649
22160.408000	7680.043000	0.501009	30.004018
22160.544000	7680.164000	0.500942	30.003503
22160.680000	7680.731000	0.500715	30.002416
22160.806000	7680.852000	0.500723	29.999096
22160.942000	7681.156000	0.500853	29.999114
22161.088000	7681.379000	0.500862	29.997636
22161.244000	7681.723000	0.501054	29.995475
22161.380000	7681.662000	0.500393	29.993611
22161.516000	7682.087000	0.500290	29.994140
22161.652000	7682.309000	0.499783	29.995063
22161.798000	7682.309000	0.500698	29.999448
22161.934000	7682.451000	0.501488	29.997794
22162.090000	7682.714000	0.500085	29.997271
22162.216000	7683.038000	0.500366	29.996592
22162.362000	7683.220000	0.499796	29.996851
22162.488000	7683.402000	0.500299	29.997288
22162.614000	7683.726000	0.500223	29.996383
22162.740000	7684.009000	0.500118	29.995088
22162.896000	7684.616000	0.500860	29.996654
22163.032000	7684.819000	0.501144	29.996607
22163.158000	7684.900000	0.501359	29.997278
22163.284000	7684.839000	0.501009	29.998755
22163.410000	7685.466000	0.501457	29.999935
22163.546000	7685.790000	0.500656	30.001284
22163.682000	7686.276000	0.501194	30.003658
22163.828000	7686.255000	0.501146	30.005137
22163.964000	7686.458000	0.501492	30.005794
22164.090000	7686.579000	0.501345	30.006606
22164.216000	7687.186000	0.500671	30.008271
22164.352000	7687.328000	0.500400	30.008655
22164.488000	7688.016000	0.501067	30.008427
22164.634000	7687.874000	0.501103	30.006638
22164.770000	7688.218000	0.501202	30.005479
22164.906000	7688.947000	0.501829	30.000565
22165.032000	7688.825000	0.501127	30.000733
22165.168000	7688.967000	0.501464	29.998880
22165.304000	7689.554000	0.500942	29.997522
22165.440000	7689.695000	0.501203	29.997597
22165.586000	7689.878000	0.501867	29.996385
22165.722000	7690.404000	0.502432	29.995503
22165.848000	7690.343000	0.501948	29.995978
22165.974000	7690.707000	0.501641	29.997062
22166.110000	7691.132000	0.501534	29.996741
22166.246000	7691.456000	0.501472	29.997004
22166.382000	7691.335000	0.501477	29.996823
22166.518000	7692.124000	0.501598	29.998413
22166.664000	7692.164000	0.501017	30.000177
22166.800000	7692.933000	0.501199	30.003477
22166.926000	7692.468000	0.501159	30.002743
22167.062000	7692.974000	0.500738	30.000302
22167.198000	7693.662000	0.501693	30.000890
22167.334000	7693.378000	0.501209	30.003600
22167.470000	7693.682000	0.501074	30.003879
22167.606000	7694.208000	0.500947	30.000907
22167.732000	7694.512000	0.500802	29.999745
22167.868000	7694.775000	0.501727	29.997910
22168.004000	7694.876000	0.501272	30.001838
22168.150000	7695.442000	0.501208	30.003095
22168.296000	7695.625000	0.500845	30.003192
22168.422000	7695.969000	0.501009	30.005273
22168.548000	7696.049000	0.501307	30.005356
22168.684000	7696.535000	0.501349	30.006936
22168.830000	7696.737000	0.501117	30.007976
22168.966000	7696.677000	0.500418	30.008801
22169.092000	7697.668000	0.500995	30.006284
22169.238000	7697.668000	0.501078	30.004925
22169.374000	7698.053000	0.501003	30.005836
22169.500000	7697.972000	0.501329	30.002842
22169.636000	7698.498000	0.501150	30.003463
22169.762000	7698.660000	0.500957	30.001952
22169.898000	7698.963000	0.501096	30.002756
22170.034000	7699.206000	0.500698	30.004924
22170.170000	7699.611000	0.500349	30.006486
22170.306000	7700.056000	0.501209	30.008955
22170.442000	7700.299000	0.500783	30.010512
22170.588000	7700.420000	0.500639	30.013011
22170.724000	7700.603000	0.501058	30.014659
22170.850000	7701.311000	0.500741	30.014399
22170.986000	7701.230000	0.500183	30.013864
22171.122000	7701.655000	0.500770	30.009873
22171.268000	7701.796000	0.500147	30.007863
22171.404000	7702.221000	0.500386	30.008017
22171.530000	7702.282000	0.500598	30.005761
22171.666000	7702.525000	0.500922	30.003666
22171.792000	7703.051000	0.500112	30.000583
22171.928000	7703.051000	0.501202	29.999901
22172.084000	7703.092000	0.500831	30.000495
22172.210000	7703.516000	0.501019	29.999581
22172.336000	7703.678000	0.501490	29.998715
22172.472000	7704.245000	0.501053	29.997869
22172.608000	7704.488000	0.500288	29.998393
22172.744000	7704.791000	0.500363	29.998468
22172.880000	7705.054000	0.500486	30.000867
22173.006000	7705.236000	0.500767	30.001931
22173.152000	7705.661000	0.501295	30.003904
22173.278000	7705.763000	0.501162	30.004916
22173.414000	7705.925000	0.500456	30.006238
22173.550000	7705.985000	0.500726	30.007863
22173.696000	7706.896000	0.500683	30.009054
22173.832000	7706.977000	0.500596	30.009561
22173.958000	7707.179000	0.500019	30.009991
22174.104000	7707.786000	0.499468	30.010038
22174.240000	7708.150000	0.500208	30.009629
22174.366000	7708.130000	0.500680	30.009427
22174.502000	7708.191000	0.501077	30.006389
22174.638000	7708.535000	0.500445	30.004763
22174.764000	7708.798000	0.500496	30.002990
22174.900000	7709.304000	0.500002	29.999209
22175.036000	7709.607000	0.500634	29.997745
22175.172000	7709.506000	0.500290	29.996966
22175.308000	7710.275000	0.501012	29.996782
22175.444000	7710.073000	0.500931	29.997170
22175.580000	7710.498000	0.499873	30.003955
22175.736000	7711.064000	0.499594	30.006688
22175.862000	7711.085000	0.500201	30.007625
22175.998000	7711.206000	0.500046	30.009835
22176.124000	7711.914000	0.500123	30.007986
22176.260000	7711.874000	0.500489	30.005851
22176.396000	7712.096000	0.500138	30.004586
22176.522000	7712.683000	0.500505	30.001363
22176.668000	7712.663000	0.500729	29.999640
22176.794000	7712.663000	0.500209	29.997345
22176.931000	7713.209000	0.501263	29.996640
22177.077000	7713.432000	0.500640	29.996702
22177.213000	7713.877000	0.500084	30.001010
22177.339000	7714.160000	0.499902	30.003588
22177.475000	7714.302000	0.500020	30.005273
22177.611000	7714.504000	0.500333	30.006676
22177.747000	7714.646000	0.499492	30.007234
22177.883000	7715.354000	0.499143	30.006812
22178.019000	7715.435000	0.499692	30.004903
22178.165000	7715.860000	0.500489	30.002851
22178.291000	7716.184000	0.499501	30.000328
22178.427000	7716.427000	0.499616	30.000338
22178.583000	7717.155000	0.499714	30.002046
22178.729000	7717.155000	0.499165	30.004054
22178.865000	7717.155000	0.499329	30.006283
22179.001000	7717.317000	0.499567	30.009429
22179.137000	7717.681000	0.499112	30.009473
22179.273000	7717.843000	0.499134	30.009225
22179.409000	7717.965000	0.499128	30.009337
22179.545000	7718.572000	0.499244	30.008098
22179.681000	7719.037000	0.499498	30.006533
22179.847000	7719.321000	0.499897	30.004259
22179.983000	7719.563000	0.500013	30.002982
22180.119000	7720.029000	0.499047	30.003007
22180.255000	7720.009000	0.498868	30.002434
22180.391000	7720.373000	0.498944	30.001485
22180.527000	7720.555000	0.499290	29.999343
22180.663000	7721.162000	0.498837	29.998521
22180.799000	7721.324000	0.499079	29.998045
22180.945000	7721.587000	0.498723	29.998156
22181.081000	7721.789000	0.499140	29.999253
22181.207000	7722.073000	0.499801	29.998476
22181.353000	7722.396000	0.499325	29.999713
22181.479000	7722.457000	0.499137	30.000711
22181.615000	7722.761000	0.499339	30.001978
22181.751000	7722.963000	0.498997	30.001052
22181.887000	7723.489000	0.499143	30.000233
22182.023000	7723.509000	0.498995	29.999001
22182.149000	7723.772000	0.499152	29.996647
22182.285000	7724.258000	0.499319	29.996644
22182.421000	7724.339000	0.499189	29.997364
22182.557000	7724.744000	0.498689	29.998662
22182.693000	7724.804000	0.498775	30.002814
22182.849000	7725.452000	0.498671	30.005090
22182.975000	7725.614000	0.498452	30.005547
22183.111000	7725.209000	0.498294	30.007740
22183.237000	7726.100000	0.498025	30.006967
22183.363000	7726.160000	0.498364	30.005959
22183.499000	7726.565000	0.498447	30.002701
22183.635000	7726.727000	0.498551	30.001266
22183.761000	7727.010000	0.498948	30.001208
22183.887000	7727.213000	0.498875	30.001151
22184.023000	7727.476000	0.498743	30.000389
22184.149000	7727.516000	0.498811	30.004765
22184.295000	7727.718000	0.498834	30.009473
22184.431000	7728.305000	0.498507	30.011850
22184.577000	7728.002000	0.498585	30.012813
22184.713000	7728.912000	0.498047	30.011500
22184.859000	7728.568000	0.498477	30.011785
22184.995000	7729.479000	0.498463	30.010572
22185.131000	7729.722000	0.498254	30.006802
22185.267000	7729.681000	0.498265	30.005159
22185.413000	7730.288000	0.499413	29.999519
22185.539000	7730.390000	0.499199	29.997839
22185.665000	7730.167000	0.498352	29.997637
22185.801000	7730.734000	0.498676	29.994603
22185.937000	7731.159000	0.499347	29.994112
22186.083000	7731.442000	0.498950	29.993166
22186.209000	7731.806000	0.499017	29.993641
22186.355000	7731.766000	0.498773	29.995571
22186.491000	7732.271000	0.498924	29.995714
22186.627000	7732.535000	0.498371	29.995180
22186.753000	7732.575000	0.497997	29.995155
22186.879000	7733.061000	0.498534	29.998679
22187.015000	7733.587000	0.498671	30.001393
22187.151000	7733.587000	0.498814	30.002811
22187.297000	7733.971000	0.498074	30.002132
22187.423000	7734.234000	0.498556	30.006420
22187.579000	7734.599000	0.498696	30.008874
22187.705000	7734.781000	0.497945	30.013422
22187.831000	7735.064000	0.497950	30.012149
22187.967000	7734.801000	0.498429	30.010775
22188.103000	7735.550000	0.498574	30.009138
22188.239000	7735.671000	0.498598	30.009802
22188.385000	7735.712000	0.498776	30.009352
22188.521000	7736.177000	0.498719	30.004596
22188.647000	7736.238000	0.499097	30.001634
22188.783000	7736.440000	0.498765	30.001176
22188.909000	7736.764000	0.498853	29.999601
22189.045000	7737.290000	0.498998	30.000909
22189.181000	7737.796000	0.499371	30.000236
22189.347000	7737.674000	0.499022	29.998820
22189.483000	7738.160000	0.499309	29.998599
22189.609000	7738.302000	0.499029	29.997547
22189.735000	7738.302000	0.499316	29.997399
22189.861000	7738.909000	0.499073	29.998327
22189.997000	7739.152000	0.499129	29.997420
22190.133000	7739.536000	0.499166	29.997540
22190.269000	7739.759000	0.498911	29.997978
22190.395000	7739.698000	0.498958	29.997478
22190.531000	7740.325000	0.498931	29.996912
22190.667000	7740.467000	0.499656	29.997415
22190.823000	7740.791000	0.499800	29.997664
22190.949000	7740.771000	0.498985	29.997636
22191.085000	7741.297000	0.499325	29.997504
22191.211000	7741.519000	0.499016	29.998502
22191.347000	7742.005000	0.499626	29.997943
22191.483000	7741.823000	0.499782	29.998382
22191.619000	7742.551000	0.498922	29.997670
22191.755000	7742.713000	0.499370	29.996767
22191.881000	7742.996000	0.499800	29.994929
22192.007000	7743.199000	0.499611	29.993881
22192.133000	7743.239000	0.499115	29.993075
22192.269000	7743.624000	0.499394	29.994247
22192.395000	7743.846000	0.498930	29.995739
22192.521000	7744.190000	0.498848	29.999091
22192.667000	7744.292000	0.499367	30.000669
22192.793000	7744.696000	0.499046	29.999902
22192.929000	7745.162000	0.499039	29.999464
22193.075000	7745.101000	0.498857	29.998264
22193.221000	7745.668000	0.499083	29.996506
22193.347000	7745.324000	0.499183	29.993463
22193.483000	7745.951000	0.500077	29.992253
22193.609000	7746.538000	0.499291	29.989127
22193.735000	7746.416000	0.499000	29.990496
22193.871000	7746.578000	0.499696	29.989713
22194.007000	7746.983000	0.499700	29.991465
22194.133000	7747.367000	0.499507	29.991728
22194.269000	7747.610000	0.499579	29.993909
22194.405000	7747.914000	0.499686	29.999066
22194.541000	7748.238000	0.498898	30.002653
22194.677000	7748.541000	0.499377	30.005225
22194.823000	7748.946000	0.498776	30.008877
22194.959000	7749.108000	0.498832	30.008829
22195.095000	7749.573000	0.499054	30.009880
22195.231000	7749.755000	0.499744	30.007278
22195.367000	7749.958000	0.499761	30.004365
22195.503000	7750.362000	0.499489	29.997837
22195.669000	7750.605000	0.499589	29.996482
22195.825000	7750.848000	0.499565	29.994681
22195.961000	7751.415000	0.499536	29.995068
22196.087000	7751.394000	0.499395	29.997373
22196.233000	7752.042000	0.499407	29.998722
